Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres,Keywords
3717,The Out-of-Towners,6.066781404282771,['Sam Weisman'],"['Steve Martin', 'Goldie Hawn', 'John Cleese', 'Mark McKinney', 'Jessica Cauffiel', 'Charlie Dell', 'Tom Riis Farrell', 'Cynthia Nixon', 'Josh Mostel', 'Anne Haney', 'Carlease Burke']",['Comedy'],"['new york', 'travel', 'misfortune']"
3718,Saw VI,6.06669914852343,['Kevin Greutert'],"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Mark Rolston', 'Peter Outerbridge', 'Shawnee Smith', 'George Newbern', 'James Gilbert', 'Athena Karkanis', 'Tanedra Howard', 'Samantha Lemole', 'Marty Moreau', 'Shawn Ahmed', 'Janelle Hutchison', 'Gerry Mendicino', 'Caroline Cave', 'Shauna MacDonald', 'Devon Bostick', 'Darius McCrary', 'Shawn Mathieson', 'Melanie Scrofano', 'Karen Cliche', 'Larissa Gomes', 'Billy Otis', 'Ginger Ruriko Busch', 'Jon Mack', 'François Sagat', 'Jessie Rusu', 'Tenika Davis', 'Karl Campbell', 'Elle Downs', 'James Van Patten', 'Dan Duran', 'Niamh Wilson']","['Horror', 'Mystery']",['aftercreditsstinger']
3719,The Collection,6.066690111948204,['Marcus Dunstan'],"['Josh Stewart', 'Christopher McDonald', 'Emma Fitzpatrick', 'Lee Tergesen', 'Erin Way', 'Navi Rawat', 'Johanna Braddy', 'Daniel Sharman', 'Andre Royo', 'Brandon Molale', 'Justin Mortelliti', 'Randall Archer', 'Shannon Kane', 'Eaddy Mays', 'William Peltz', 'Tim Griffin', 'John Gulager']","['Horror', 'Thriller']","['mercenary', 'party', 'sequel', 'gore', 'escape', 'serial killer', 'masked killer', 'trap']"
3720,Random Hearts,6.066622947965774,['Sydney Pollack'],"['Harrison Ford', 'Kristin Scott Thomas', 'Charles S. Dutton', 'Bonnie Hunt', 'Dennis Haysbert', 'Sydney Pollack', 'Richard Jenkins', 'Paul Guilfoyle', 'Susanna Thompson', 'Peter Coyote', 'Dylan Baker', 'Lynne Thigpen', 'Susan Floyd', 'Bill Cobbs', 'Kate Mara', 'Ariana Thomas', 'Nelson Landrieu', 'Brooke Smith', 'Christina Chang', 'Michelle Hurd', 'Reiko Aylesworth', 'Raymond Anthony Thomas', 'Edie Falco', 'S. Epatha Merkerson']","['Drama', 'Romance']","['infidelity', 'politician', 'airplane crash', 'death', 'death of husband', 'police sergeant', 'death of wife']"
3721,The Devil's Own,6.066611974737334,['Alan J. Pakula'],"['Harrison Ford', 'Brad Pitt', 'Margaret Colin', 'Rubén Blades', 'Treat Williams', 'George Hearn', 'Mitchell Ryan', 'Natascha McElhone', 'Paul Ronan', 'Simon Jones', 'Julia Stiles', 'Ashley Carin', 'Kelly Singer', ""David O'Hara"", 'David Wilmot', 'Rob McElhenney', 'Chance Kelly']","['Crime', 'Thriller', 'Drama']","['new york', 'terrorist', 'anonymity', 'northern ireland']"
3722,Laws of Attraction,6.066504044424153,['Peter Howitt'],"['Pierce Brosnan', 'Julianne Moore', 'Michael Sheen', 'Parker Posey', 'Frances Fisher', 'Nora Dunn', 'Annika Pergament']","['Action', 'Comedy', 'Romance', 'Thriller']","['irland', 'rock star', 'court case', 'rivalry', 'falling in love', 'divorce lawyer']"
3723,The Musketeer,6.066499934558603,['Peter Hyams'],"['Catherine Deneuve', 'Mena Suvari', 'Stephen Rea', 'Tim Roth', 'Justin Chambers', 'Bill Treacher', 'Daniel Mesguich', 'David Schofield', 'Nick Moran', 'Steve Speirs', 'Jan-Gregor Kremp', 'Jeremy Clyde', 'Michael Byrne', 'Jean-Pierre Castaldi', 'Tsilla Chelton']","['Action', 'Adventure', 'Drama']","['loss of family', 'queen', 'power', 'power takeover', 'kingdom', 'royalty', 'musketeer', 'murder hunt']"
3724,The Wicked Within,6.066497258710295,['Jay Alaimo'],"['Sienna Guillory', 'Gianni Capaldi', 'Enzo Cilenti', 'Michele Hicks', 'Sonja Kinski', 'Heath Freeman', 'Eric Roberts', 'Karen Austin']",['Horror'],[]
3725,Losin' It,6.06647992621627,['Curtis Hanson'],"['Tom Cruise', 'Jackie Earle Haley', 'John Stockwell', 'John P. Navin, Jr.', 'Shelley Long', 'Henry Darrow', 'Hector Elias', 'John Valby', 'Daniel Faraldo', 'Enrique Castillo', 'Mario Marcelino', 'Rick Rossovich', 'James Victor', 'Kale Browne', 'Joe Spinell']",['Comedy'],"['male nudity', 'female nudity', 'mexico', 'prostitute', 'nudity', 'high school', 'locker room', 'independent film', 'teen sex comedy', 'teenager', 'canuxploitation', 'virginity']"
3726,Lakeview Terrace,6.066455919874095,['Neil LaBute'],"['Samuel L. Jackson', 'Patrick Wilson', 'Kerry Washington', 'Ron Glass', 'Justin Chambers', 'Jay Hernandez', 'Regine Nehy', 'Jaishon Fisher', 'Robert Pine', 'Keith Loneker', 'Caleeb Pinkett', 'Robert Dahey', 'Ho-Jung', 'Bitsie Tulloch', 'Michael Sean Tighe', 'Vanessa Bell Calloway', 'Dallas Raines']","['Drama', 'Crime', 'Thriller']","['vandalism', 'harassment', 'neighbor', 'house party', 'shot to death', 'pregnancy', 'urination', 'interracial couple', 'lapd', 'air conditioner']"
3727,Babe,6.066414363896734,['Chris Noonan'],"['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving', 'Miriam Flynn', 'James Cromwell', 'Russi Taylor', 'Evelyn Krape', 'Michael Edward-Stevens', 'Charles Bartlett', 'Paul Livingston', 'Roscoe Lee Browne', 'Magda Szubanski', 'Zoe Burton', 'Paul Goddard', 'Wade Hayward', 'Brittany Byrnes', 'Mary Acres']","['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talking animal', 'separation', 'german shepherd', 'grandson', 'talking pig']"
3728,We're No Angels,6.066264602836911,['Neil Jordan'],"['Robert De Niro', 'Sean Penn', 'Demi Moore', 'Hoyt Axton', 'Bruno Kirby', 'Ray McAnally', 'James Russo', 'Wallace Shawn', 'John C. Reilly', 'Bill Murdoch', 'Richard Newman']","['Comedy', 'Crime', 'Drama']","['prison', 'prisoner', 'independent film']"
3729,United Passions,6.066209501267765,['Frédéric Auburtin'],"['Tim Roth', 'Sam Neill', 'Thomas Kretschmann', 'Gérard Depardieu', 'Jemima West', 'Karina Lombard', 'Fisher Stevens', 'Benedict Freitag', 'Jonathan Louis']",['Drama'],['soccer']
3730,J. Edgar,6.0662087705402445,['Clint Eastwood'],"['Leonardo DiCaprio', 'Josh Hamilton', 'Geoff Pierson', 'Armie Hammer', 'Naomi Watts', 'Judi Dench', 'Gunner Wright', 'Kaitlyn Dever', 'Adam Driver', 'Ed Westwick', 'Jessica Hecht', 'Josh Lucas', 'Dermot Mulroney', ""Denis O'Hare"", 'Lea Thompson', 'Sadie Calvano', 'Amanda Schull', 'Roberta Bassin', 'Emily Alyn Lind']","['Drama', 'Crime', 'History']","['biography', 'historical figure', 'fbi director']"
3731,Prom,6.06620306767165,['Joe Nussbaum'],"['Aimee Teegarden', 'Thomas McDonell', 'Nicholas Braun', 'Faith Ford', 'Danielle Campbell', 'DeVaughn Nixon', 'Yin Chang', 'Jared Kusnitz', 'Nolan Sotillo', 'Cameron Monaghan', 'Kylie Bunbury', 'Janelle Ortiz', 'Jonathan Keltz', 'Raini Rodriguez', 'Christine Elise', 'Robbie Tucker', 'Dean Norris', 'Jere Burns', 'Carlease Burke', 'Chloe Little', 'Joe Adler', 'Kofi Siriboe']",['Comedy'],"['single parent', 'waitress', 'fountain', 'friendship', 'high school', 'prom', 'music fan']"
3732,Imagine That,6.06620306767165,['Karey Kirkpatrick'],"['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi', 'Ronny Cox', 'Stephen Rannazzisi', 'Nicole Ari Parker', 'DeRay Davis', 'Martin Sheen', 'Timm Sharp', 'Daniel Polo', 'Stephen Root', 'Richard Schiff', 'Marin Hinkle', ""Bobb'e J. Thompson"", 'Michael McMillian', 'Catherine McGoohan', 'James Patrick Stuart', 'Jeff Kosloski', 'Vanessa Williams', 'Lauren Weedman', 'Jane Yamamoto']",['Comedy'],[]
3733,Something Borrowed,6.066144685507949,['Luke Greenfield'],"['Kate Hudson', 'Ginnifer Goodwin', 'John Krasinski', 'Colin Egglesfield', 'Ashley Williams', 'Steve Howey', 'Jill Eikenberry', 'Leia Thompson', 'Sarah Baldwin', 'Lindsay Ryan', 'Anne Bergstedt Jordanova', 'Rosemary Howard', 'Peyton List']","['Comedy', 'Drama', 'Romance']","['new york', 'alcohol', 'based on novel', 'secret', 'cheating', 'birthday', 'destroy', 'friends', 'crush', 'lawyer', 'best friend', 'wedding', 'pregnancy', 'relationship', 'celebration', 'roses', 'lying', 'flashback', 'engaged', 'loyal', 'liaison', 'confidant']"
3734,Song One,6.066105437345053,['Kate Barker-Froyland'],"['Anne Hathaway', 'Johnny Flynn', 'Mary Steenburgen', 'Ben Rosenfield', 'Lola Kirke']",['Drama'],['woman director']
3735,Shall We Dance?,6.066067058686706,['Peter Chelsom'],"['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon', 'Lisa Ann Walter', 'Stanley Tucci', 'Anita Gillette', 'Bobby Cannavale', 'Omar Benson Miller', 'Tamara Hope', 'Stark Sands', 'Richard Jenkins', 'Nick Cannon', 'Sarah Lafleur', 'Onalee Ames', 'Diana Salvatore', 'Daphne Korol', 'David Sparrow', 'Katya Virshilas']","['Drama', 'Romance', 'Comedy']","['jealousy', 'wife husband relationship', 'dancing master']"
3736,Autumn in New York,6.066017957694564,['Joan Chen'],"['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia', 'Elaine Stritch', 'Vera Farmiga', 'Sherry Stringfield', 'Jill Hennessy', 'J.K. Simmons', 'Sam Trammell', 'Mary Beth Hurt', 'Kali Rocha']","['Drama', 'Romance']","['new love', ""love of one's life"", 'unexpected happiness', 'dying and death', 'success', 'kiss', 'love', 'relationship', 'unhappiness', 'woman director', 'fear of dying']"
3737,Changing Lanes,6.065912022455844,['Roger Michell'],"['Ben Affleck', 'Samuel L. Jackson', 'Kim Staunton', 'Toni Collette', 'Sydney Pollack', 'Matt Malloy', 'William Hurt', 'John Benjamin Hickey', 'Amanda Peet', 'Michael Pitt', 'Myra Lucretia Taylor']","['Action', 'Adventure', 'Crime', 'Thriller']","['new york', 'custody battle', 'suspense', 'lawyer']"
3738,Cutthroat Island,6.065833034763378,['Renny Harlin'],"['Geena Davis', 'Matthew Modine', 'Frank Langella', 'Maury Chaykin', 'Patrick Malahide', 'Stan Shaw', 'Rex Linn', 'Paul Dillon', 'Christopher Masterson', 'Jimmie F. Skaggs', 'Harris Yulin', 'Carl Chase', 'Peter Geeves', 'Angus Wright', 'Ken Bones', 'Mary Peach', 'Thomas Lockyer', 'Roger Booth', 'George Murcell', 'Simon Atherton', 'Dickey Beer', 'Christopher Halliday', 'Chris Johnston', 'Richard Leaf', 'Tam White', 'Rupert Vansittart', 'Nick Bartlett', 'David Bailie', 'Kwame Kwei-Armah', 'Ramon Tikaram', 'Christopher Adamson']","['Action', 'Adventure']","['exotic island', 'treasure', 'map', 'ship', 'scalp', 'pirate']"
3739,The Saint,6.065680010118471,['Phillip Noyce'],"['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija', 'Henry Goodman', 'Alun Armstrong', 'Michael Byrne', 'Yevgeni Lazarev', 'Irina Apeksimova', 'Lev Prygunov', 'Charlotte Cornwell', 'Emily Mortimer', 'Lucija Serbedzija', 'Velibor Topic', 'Tommy Flanagan', 'Egor Pazenko', 'Adam Smith', 'Pat Laffan', 'Verity-Jane Dearsley', 'Michael Marquez', 'Lorelei King', 'Alla Kazanskaya', 'Ronnie Letham', 'Tusse Silberg', 'Peter Guinness', 'Stefan Gryff', 'Malcolm Tierney', 'Christopher Rozycki', 'Valeriy Nikolaev']","['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']","['berlin', 'russia', 'gas', 'master thief', 'the saint']"
3740,Against the Ropes,6.06564460390719,['Charles S. Dutton'],"['Meg Ryan', 'Tony Shalhoub', 'Joe Cortese', 'Kerry Washington', 'Omar Epps', 'Charles S. Dutton', 'Tim Daly']","['Romance', 'Drama']","['biography', 'sport']"
3741,Happy Christmas,6.065588453009601,['Joe Swanberg'],"['Anna Kendrick', 'Melanie Lynskey', 'Mark Webber', 'Lena Dunham', 'Joe Swanberg', 'Jude Swanberg', 'Chris Swanson', 'Eldar Kim', 'Megan Mercier', 'Chris Renton', 'Kris Swanberg', 'Jessica Angelos', 'Mike Brune', 'Harry Burton', 'Ben Schwartz']","['Comedy', 'Drama']","['family', 'mumblecore', 'christmas']"
3742,The Juror,6.065519497856003,['Brian Gibson'],"['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'Anne Heche', 'James Gandolfini', 'Lindsay Crouse', 'Tony Lo Bianco', 'Michael Constantine', 'Matt Craven', 'Todd Susman', 'Michael Rispoli', 'Julie Halston', 'Frank Adonis', 'Matthew Cowles', 'Polly Adams']","['Drama', 'Thriller']","['jurors', 'blackmail', 'court case', 'son', 'trial', 'courtroom']"
3743,L!fe Happens,6.065418386689967,['Kat Coiro'],"['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson', 'Geoff Stults', 'Justin Kirk', 'Fallon Goodson', 'Andrea Savage', 'Kristen Johnston', 'Rhys Coiro', 'Seymour Cassel', 'Louis Silvers', 'Jason Biggs', 'Marguerite Moreau', 'Colin Egglesfield', 'Ivan Shaw', 'Lauren Conrad Tell', 'Katie Morgan', 'Nic Novicki', 'Merrin Dungey', 'Laura Silverman', 'Abby Brammell', 'Jenny Mollen', 'Bruce Robert Cole', 'Milana Vayntrub', 'Devan Leos']",['Comedy'],"['baby', 'roommate', 'friendship', 'single', 'los angeles', 'dating', 'pregnancy', 'woman director']"
3744,Little Nicholas,6.065371667848674,['Laurent Tirard'],"['Maxime Godart', 'Valérie Lemercier', 'Kad Merad', 'Sandrine Kiberlain', 'François-Xavier Demaison', 'Michel Duchaussoy', 'Daniel Prévost', 'Michel Galabru', 'Anémone', 'Louise Bourgoin', 'Gérard Jugnot', 'Vincent Claude', 'Charles Vaillant', 'Victor Carles', 'Benjamin Averty', 'François Damiens', 'Germain Petit Damico', 'Virgile Tirard', 'Eric Berger', 'Marc Faure', 'Françoise Bertin', 'Nathalie Cerda', 'Cyril Couton', 'Virginia Anderson', 'Didier Raymond', 'Christian Taponard', 'Alain Sachs', 'Yves-Robert Viala', 'Elisa Heusch', 'Damien Ferdel', 'Simon Goscinny du Chatenet', 'Serge Riaboukine', 'Renaud Rutten']",['Comedy'],[]
3745,Antibirth,6.065365754636624,['Danny Perez'],"['Natasha Lyonne', 'Chloë Sevigny', 'Meg Tilly', 'Mark Webber', 'Maxwell McCabe-Lokos', 'Emmanuel Kabongo', 'Neville Edwards', 'Morgan Bedard', 'Corey Pascall', 'Lili Francks', 'Marie-Josee Dionne', 'Jessica Greco', 'Kevin Hoffman', 'Chad Gibbons', 'Spider Allen', 'Wayne St-George', 'Megan Dawson', 'John MacRae']",['Horror'],"['drug abuse', 'experiment', 'television', 'conspiracy', 'alien abduction', 'prostitution', 'pregnancy', 'new species of human', 'side effects', 'narcotic abuse']"
3746,Because I Said So,6.065331232220988,['Michael Lehmann'],"['Diane Keaton', 'Mandy Moore', 'Gabriel Macht', 'Tom Everett Scott', 'Lauren Graham', 'Piper Perabo', 'Stephen Collins', 'Ty Panitz', 'Matt Champagne', 'Colin Ferguson', 'Tony Hale', 'Curt Clendenin', 'John Ross Bowie', 'Parvesh Cheena', 'Mary Pat Gleason', 'Willam Belli']",['Comedy'],"['mother', 'guitar', 'sister sister relationship', 'profession', 'new love', 'architect', 'mother role', 'lonely hearts ad', 'men', 'clothing', 'single', 'mother daughter relationship', 'los angeles', 'fashion', 'single father']"
3747,Animals United,6.065226982727541,"['Reinhard Klooss', 'Holger Tappe']","['Christoph Maria Herbst', 'Ralf Schmitz', 'Thomas Fritsch', 'Bastian Pastewka', 'Oliver Kalkofe', 'Nana Spier', 'Constantin von Jascheroff']","['Animation', 'Family', 'Comedy']","['dam', 'shark', 'animal', 'hoover dam', 'crane the bird']"
3748,Bill & Ted's Bogus Journey,6.065217926698812,['Peter Hewitt'],"['Keanu Reeves', 'Alex Winter', 'George Carlin', 'William Sadler', 'Joss Ackland', 'Pam Grier', 'Amy Stock-Poynton', 'Jim Martin', 'Hal Landon Jr.', 'Annette Azcuy', 'Sarah Trigger', 'Chelcie Ross', 'Taj Mahal', 'Eleni Kelakos', 'Roy Brocksmith', 'J. Patrick McNamara', 'Dana Stevens', 'Carol Rosenthal', 'Chris Matheson', 'Brendan Ryan', 'William Thorne', 'Ed Gale', 'Arturo Gil', 'Tom Allard', 'Terry Finn', 'John Ehrin', 'Don Forney', 'Michael Chambers', 'Bruno Falcon', 'Ed Cambridge', 'Tad Horino', 'William Shatner', 'Robert Noble']","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['future', 'dying and death', 'heaven', 'time travel', 'heavy metal', 'diabolical ego', 'afterlife', 'metal', 'robot', 'devil', 'doppelganger', 'seance']"
3749,Red Sky,6.065106363722866,['Mario Van Peebles'],"['Cam Gigandet', 'Rachael Leigh Cook', 'Shane West', 'Bill Pullman', 'Brian Krause', 'J.C. Chasez', 'Jason-Shane Scott', 'Randy Arrington', 'Wali Razaqi', 'Kyle T. Heffner', 'Jason Gray-Stanford', 'Vladimir Turchinsky', 'Mario Van Peebles']","['Action', 'Thriller']","['love triangle', 'middle east', 'fight', 'kidnapping', 'missile', 'pilot', 'honor', 'betrayal', 'mission', 'conspiracy', 'attack', 'explosion', 'combat', 'jet', 'military', 'rogue', 'squad', 'wmd', 'dog fight']"
3750,The Next Best Thing,6.065055453563614,['John Schlesinger'],"['Madonna', 'Rupert Everett', 'Benjamin Bratt', 'Malcolm Stumpf', 'Josef Sommer', 'Suzanne Krull', 'Linda Larkin', 'Illeana Douglas', 'Michael Vartan', 'Lynn Redgrave', 'Neil Patrick Harris']",['Comedy'],"['gay', 'parents kids relationship', 'custody battle', 'flush', 'yoga', 'single', 'best friend', 'los angeles', 'single father', 'co-parenting']"
3751,Miss March,6.065043652401789,"['Zach Cregger', 'Trevor Moore']","['Zach Cregger', 'Trevor Moore', 'Raquel Alessi', 'Craig Robinson', 'Molly Stanton', 'Carrie Keagan', 'Slade Pearce', 'Eve Mauro', 'Alexis Raben', 'Remy Thorne', 'Hugh M. Hefner', 'Carla Jimenez', 'Cedric Yarbrough', 'Geoff Meed', 'Windell Middlebrooks', 'Lindsay Schoneweis', 'David Wells', 'Britten Kelley', 'Tanjareen Martin', 'Barry Sigismondi', 'Alex Donnelley', 'Chris Gann', 'Lyndsay Haldorson']","['Comedy', 'Romance']","['sex', 'first time', 'virgin', 'road trip', 'playboy', 'duringcreditsstinger']"
3752,First Knight,6.064987850209884,['Jerry Zucker'],"['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross', 'Liam Cunningham', 'Christopher Villiers', 'Valentine Pelka', 'Colin McCormack', 'Ralph Ineson', 'John Gielgud', 'Stuart Bunce', 'Jane Robbins', 'Jean Marie Coffey', 'Paul Kynman', 'Tom Lucy', 'Richard Claxton']","['Action', 'Adventure', 'Drama', 'Romance']","['camelot', 'knight', 'king arthur', 'excalibur', 'knights of the round table']"
3753,Doogal,6.064848936607293,"['Frank Passingham', 'Dave Borthwick', 'Jean Duval']","['Daniel Tay', 'Jimmy Fallon', 'Jon Stewart', 'Whoopi Goldberg', 'William H. Macy', 'Bill Hader', 'Judi Dench', 'Chevy Chase', 'Kylie Minogue', 'Ian McKellen', 'Kevin Smith', 'John Krasinski', 'Heidi Brook Myers', 'Cory Edwards']",['Family'],[]
3754,School for Scoundrels,6.0648330991696024,['Todd Phillips'],"['Billy Bob Thornton', 'Jon Heder', 'Jacinda Barrett', 'Sarah Silverman', 'Michael Clarke Duncan', 'David Cross', 'Horatio Sanz', 'Matt Walsh', 'Todd Louiso', 'Ben Stiller', 'Luis Guzmán', 'Dan Fogler', 'DeRay Davis', 'Jon Glaser', 'Paul Scheer', 'Joanne Baron', 'Omar J. Dorsey', 'Marcella Lowery', 'Jim Parsons', 'Leonard Earl Howze', 'Aziz Ansari', 'Remy K. Selma', 'Andrew Daly', 'Bob Stephenson', 'Jessica Stroup', 'Lizz Carter', 'Steve Monroe', 'Malika Haqq', 'Khadijah Haqq', 'Nicole Randall Johnson', 'Kimberly Evan', 'Che Landon', 'Chris Rubio']","['Comedy', 'Drama', 'Romance']","['date', 'competition', 'lovesickness', 'mentor', 'traffic policeman']"
3755,Our Brand Is Crisis,6.064810540993551,['David Gordon Green'],"['Sandra Bullock', 'Anthony Mackie', 'Billy Bob Thornton', 'Zoe Kazan', 'Scoot McNairy', 'Ann Dowd', 'Joaquim de Almeida', 'Candice Harrison', 'Carmela Zumbado', 'Erick Chavarria', 'Reynaldo Pacheco', 'Dan Hewitt Owens', 'Nina Leon', 'Gino Galento']","['Comedy', 'Drama']","['bolivia', 'woman', 'political campaign', 'south america', 'year 2002']"
3756,Grace of Monaco,6.064810540993551,['Olivier Dahan'],"['Nicole Kidman', 'Milo Ventimiglia', 'Paz Vega', 'Tim Roth', 'Parker Posey', 'Frank Langella', 'Derek Jacobi', 'Geraldine Somerville', 'Roger Ashton-Griffiths', 'Nicholas Farrell', 'Robert Lindsay', 'Olivier Rabourdin', 'Pascaline Crêvecoeur', 'Jeanne Balibar', 'André Penvern', 'Flora Nicholson', 'Yves Jacques', 'Jérémie Covillault', 'Philip Delancy', 'Jean Dell', 'Guillaume Briat', 'Nicholas Hawtrey', 'Alban Casterman', 'Laurent Jumeaucourt', 'Ariane Seguillon', 'Alexandre Pottier']","['Romance', 'Drama']","['monaco', 'prince']"
3757,Message in a Bottle,6.064680687347205,['Luis Mandoki'],"['Kevin Costner', 'Robin Wright', 'Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane', 'Jesse James', 'Bethel Leslie', 'Tom Aldredge', 'Viveka Davis', 'Raphael Sbarge', 'Richard Hamilton', 'Rosemary Murphy', 'Steven Eckholdt', 'Susan Brightbill', 'David Paris', 'Patricia Belcher', 'Jennifer Lamb', 'Hayden Panettiere']","['Romance', 'Drama']","['sailboat', 'anonymous letter', 'sailing', 'love letter', 'bottle']"
3758,Stitches,6.064642859353668,['Conor McMahon'],"['Ross Noble', 'Tommy Knight', 'Gemma-Leah Devereux', 'John McDonnell']",['Horror'],"['slapstick', 'teen angst', 'slaughter', 'dark comedy', 'supernatural being', 'killer clown', 'revenge killing']"
3759,Zambezia,6.0646174466107645,['Wayne Thornley'],"['Jeremy Suarez', 'Samuel L. Jackson', 'Abigail Breslin', 'Leonard Nimoy', 'Jeff Goldblum', 'Jenifer Lewis', 'Noureen DeWulf', 'Richard E. Grant', 'Jamal Mixon', 'David Shaughnessy', 'Corey Burton', 'Jim Cummings', 'Lee Duru', 'Phil LaMarr', 'Tress MacNeille', 'Zolani Mahola', 'Deep Roy', 'Tania Gunadi', 'Tom Kenny']","['Comedy', 'Animation', 'Adventure', 'Family']","['falcon', 'bird', 'origin']"
3760,Red State,6.0646058100806535,['Kevin Smith'],"['Michael Parks', 'John Goodman', 'Melissa Leo', 'Michael Angarano', 'Kyle Gallner', 'Nicholas Braun', 'Kerry Bishé', 'Stephen Root', 'Matt Jones', 'Kevin Alejandro', 'Ralph Garman', 'Anna Gunn', 'Kevin Pollak', 'Betty Aberlin', 'Jennifer Schwalbach Smith', 'Patrick Fischler', 'Damian Young', 'David Marciano', 'Kaylee DeFer', 'Ronnie Connell', 'Alexa Nikolas', 'Cooper Thornton', 'James Parks', 'Haley Ramm', 'Elizabeth Tripp', 'Molly Livingston', 'John Lacy', 'Catherine McCord', 'Deborah Aquila', 'Joey Figueroa', 'Rose Colasanti', 'Carryl Lynn', 'Alyssa Petersen', 'Bill Cleavelin', 'Sadey Paige Nifong', 'Scott Nifong', 'Gary Sievers', 'Marc Blucas']","['Horror', 'Action', 'Thriller']","['christianity', 'homophobia', 'pastor', 'protest', 'christian', 'sign', 'gay interest', 'social commentary', 'religious fundamentalism', 'aftercreditsstinger', 'duringcreditsstinger']"
